name, gender
Ulucan,E
Uluçağ,E
Uluçam,E
Uluçkan,E
Uludağ,E
Uludoğan,E
Uluerkan,E
Uluhan,E
Ulukaan,E
Ulukan,E
Ulukaya,E
Uluman,E
Ulunay,U
Ulusal,E
Ulusan,E
Uluşahin,E
Uluşan,E
Ulutan,E
Ulutaş,E
Ulutay,E
Ulya,K
Uma,E
Umaç,E
Umak,E
Uman,E
Umar,U
Umay,K
Umman,U
Umran,U
Umural,E
Umuralp,E
Umurbay,E
Unan,E
Unat,E
Ungan,E
Ural,E
Uralp,E
Uraltan,E
Uraltay,E
Uram,E
Uran,E
Uras,E
Uraz,E
Uraza,E
Urazlı,E
Urhan,E
Urkan,E
Usal,E
Usalan,E
Usalp,E
Usbay,E
Ushan,E
Uskan,E
Usman,E
Usta,E
Uşak,E
Utkan,E
Utman,E
Uyar,E
Uyaralp,E
Uyarel,E
Uyarer,E
Uygan,E
Uygar,E
Uyguralp,E
Uysal,U
Uzalp,E
Uzay,U
Uzbay,E
Uzcan,E
Uzhan,E
Uzkan,E
Uzman,E
Uzsan,E
Uztan,E
Uztaş,E
Uztav,E
Uztay,E
Übeydullah,E
Üftade,K
Ükkaşe,E
Ülgenalp,E
Ülkühan,K
Ülkütan,E
Ümmühan,K
Ümran,U
Ünal,U
Ünalan,E
Ünaldı,E
Ünalmış,E
Ünalp,E
Ünay,U
Ünkan,E
Ünkaya,E
Ünsaç,U
Ünsal,U
Ünsan,E
Ünsay,K
Ünüvar,E
Ünyay,E
Ürünay,K
Üründübay,E
Üstat,E
Üstay,E
Üstünbay,E
Vacibe,K
Vacide,K
Vacip,E
Vacit,E
Vafi,E
Vafir,E
Vafit,E
Vaha,E
Vahap,E
Vahdet,E
Vahdettin,E
Vahibe,K
Vahide,K
Vahip,E
Vahit,E
Vahittin,E
Vaiz,E
Vakkas,E
Vakur,E
Vâlâşan,E
Valide,K
Vamık,E
Vamıka,K
Varal,E
Varaş,E
Vardar,E
Vargın,E
Varlık,U
Varol,E
Vasfi,E
Vasfiye,K
Vasıf,E
Vasıl,E
Vasıla,K
Vassaf,E
Vatan,E
Vataner,E
Vecahet,K
Vecahettin,E
Veciha,K
Veda,K
Vedat,E
Vedia,K
Vefa,U
Vefai,E
Vefakâr,K
Vefia,K
Vefika,K
Velican,E
Veliyullah,E
Veral,E
Verda,K
Verdinaz,K
Verşan,E
Vesamet,U
Vicdan,U
Vicdani,E
Vildan,K
Visali,E
Visam,E
Volkan,E
Vural,E
Vuslat,K
Yada,U
Yadacı,E
Yadigâr,U
Yafes,E
Yağan,U
Yağın,E
Yağınalp,E
Yağısıyan,E
Yağış,K
Yağız,E
Yağızalp,E
Yağızbay,E
Yağızboğa,E
Yağızer,E
Yağızhan,E
Yağızkan,E
Yağızkurt,E
Yağıztekin,E
Yağmanaz,K
Yağmur,U
Yağmurca,E
Yahşi,U
Yahşibay,E
Yahşiboğa,E
Yahşihan,E
Yahşikan,E
Yahşitay,E
Yahya,E
Yakup,E
Yakut,U
Yalap,E
Yalav,U
Yalavaç,E
Yalaz,E
Yalaza,K
Yalazahan,E
Yalazakan,E
Yalazalp,E
Yalazan,U
Yalazay,U
Yalçın,E
Yalçıner,E
Yalçınkaya,E
Yalçuk,U
Yaldırak,E
Yaldırım,E
Yaldız,K
Yalgı,E
Yalgın,E
Yalgınay,E
Yalım,E
Yalın,U
Yalınalp,E
Yalınay,U
Yalkı,E
Yalkın,E
Yalmaç,E
Yalman,E
Yalt,E
Yaltır,E
Yaltırak,U
Yaltıray,U
Yalvaç,E
Yamaç,E
Yaman,E
Yamaner,E
Yamanöz,E
Yamansoy,E
Yamantürk,E
Yamanyiğit,E
Yamçı,E
Yanaç,E
Yanal,E
Yanar,E
Yanbek,E
Yanbey,E
Yandil,E
Yangâr,E
Yanık,E
Yanıker,E
Yankı,U
Yapalak,E
Yapıncak,K
Yaprak,K
Yararer,E
Yaraşık,U
Yârcan,K
Yardak,E
Yargan,E
Yargı,E
Yarkan,E
Yarkaya,E
Yarkın,U
Yarlık,E
Yarluk,E
Yarpuz,K
Yaruk,E
Yasa,E
Yasan,E
Yasavul,E
Yasemin,K
Yaser,E
Yasin,E
Yasun,E
Yaşa,E
Yaşam,U
Yaşanur,U
Yaşar,U
Yaşartürk,E
Yaşdaş,E
Yaşık,U
Yaşıl,K
Yaşın,U
Yaşıyan,K
Yaşlak,E
Yatman,E
Yatuk,E
Yavaş,E
Yaver,E
Yavuz,E
Yavuzalp,E
Yavuzay,E
Yavuzbay,E
Yavuzboğa,E
Yavuzcan,E
Yavuzer,E
Yavuzhan,E
Yavuzsoy,E
Yay,E
Yayak,E
Yayalp,E
Yaybörü,E
Yaybüke,E
Yaygır,E
Yayla,U
Yaylagül,K
Yaylak,E
Yazan,E
Yazar,E
Yazgan,E
Yazganalp,E
Yazgı,E
Yazgül,K
Yazgülü,K
Yazık,E
Yazır,E
Yekta,U
Yelal,E
Yelbay,E
Yelboğa,E
Yelda,K
Yeldan,E
Yenal,E
Yenay,E
Yeneral,E
Yertan,E
Yesari,E
Yetişal,E
Yezdan,E
Yıbar,E
Yılay,K
Yılbay,E
Yıldanur,K
Yıldıralp,E
Yıldıran,E
Yıldıraner,E
Yıldıray,E
Yıldızhan,U
Yılhan,E
Yılkan,E
Yılma,E
Yılmaz,E
Yılmazok,E
Yıpar,U
Yiğitcan,E
Yiğithan,E
Yiğitkan,E
Yinanç,E
Yoğunay,E
Yola,E
Yolaç,E
Yolal,E
Yoldaş,E
Yoma,E
Yonca,K
Yordam,E
Yordamlı,E
Yosma,K
Yönal,U
Yula,E
Yura,E
Yurdaal,K
Yurdaay,E
Yurdacan,E
Yurdaer,E
Yurdagül,K
Yurdakul,U
Yurdal,E
Yurdanur,U
Yurdaser,K
Yurdaşen,U
Yurdatap,K
Yurday,K
Yurtal,E
Yurtbay,E
Yurtcan,E
Yurtkuran,E
Yurtman,E
Yurtsal,E
Yurtsan,U
Yurtsay,K
Yurttaş,E
Yücealp,E
Yücebaş,E
Yücedağ,E
Yücelay,E
Yücesan,E
Yüzüak,E
Zade,E
Zafer,U
Zafir,E
Zafire,K
Zağnos,E
Zahide,K
Zahir,E
Zahire,K
Zahit,E
Zaide,K
Zaik,E
Zaika,K
Zaim,E
Zait,E
Zaki,E
Zakir,E
Zakire,K
Zaman,E
Zambak,K
Zamir,E
Zamire,K
Zarif,U
Zarife,K
Zati,E
Zatinur,K
Zatiye,K
Zehra,K
Zekeriya,E
Zeliha,K
Zennişan,K
Zerafet,K
Zerefşan,K
Zeria,K
Zernişan,K
Zerrintaç,K
Zeycan,E
Zeynullah,E
Zeyyat,E
Ziba  ,K
Zican,K
Zikrullah,E
Zişan,U
Ziya,E
Ziyaeddin,E
Ziyaettin,E
Ziyafet,K
Ziyat,E
Ziynetullah,E
Zoral,E
Zuhal,K
Zühal,K
Züleyha,K
Zülfibar,K
Zülfikar,E
Zülfiyar,K
Zülfizar,K
Zülfübar,K
Zülfüyar,K
Zülfüzar,K
Zülkarneyn,E
Zümra,K
Bâhir,E
Bâhire,K
Bedel,E
Beder,K
Bedi,E
Bedih,E
Bedihe,K
Bedir,E
Bedis,K
Bediz,U
Bedrettin,E
Bedri,E
Bedriye,K
Bedük,E
Begim,K
Begüm,K
Beğenç,E
Behçet,E
Behice,K
Behiç,E
Behin,K
Behire,K
Behiye,K
Behlül,E
Behmen,E
Bek,E
Bekâm,E
Bekdemir,E
Bekdil,E
Bekem,E
Beken,K
Beker,E
Bekir,E
Bektöre,E
Bektürk,E
Belek,E
Belen,E
Belge,E
Belgi,K
Belgin,K
Beliğ,E
Belik,K
Belin,K
Beliz,K
Belkıs,K
Bellek,E
Belmen,K
Bender,E
Bendeş,E
Benek,K
Bener,E
Benevşe,K
Bengi,U
Bengigül,K
Bengisoy,E
Bengisu,U
Bengü,U
Bengül,K
Benice,K
Benli,K
Benligül,K
Bennur,K
Benol,E
Bensu,K
Benşen,U
Bent,E
Bentürk,E
Benzer,E
Berceste,K
Bercis,K
Bereket,U
Beren,U
Berfin,U
Berfu,K
Berge,E
Bergin,E
Beri,E
Berin,U
Beriye,K
Berk,E
Berke,U
Berkel,E
Berker,E
Berki,E
Berkin,E
Berkiye,K
Berkmen,E
Berkok,E
Berkol,E
Berköz,E
Berksoy,E
Berksu,E
Berksun,E
Berktin,E
Berkün,E
Bermude,K
Berrin,K
Berşe,K
Berter,E
Besen,U
Besim,E
Besime,K
Beste,K
Bestegül,K
Beşer,E
Beşgül,K
Beşir,E
Beşire,K
Betigül,K
Betik,U
Betil,K
Betim,E
Betül,K
Beygu,E
Beylem,K
Beyrek,E
Beysun,K
Beytekin,E
Beytemir,E
Beytöre,E
Bezek,K
Bezen,K
Bezmiâlem,K
Bige,K
Bigüm,K
Bihin,K
Bihine,K
Bihter,K
Bihterin,K
Bike,K
Bilâl,E
Bilek,E
Bilen,U
Bilender,E
Bilge,U
Bilgeer,E
Bilgekurt,E
Bilgekut,E
Bilgen,U
Bilgenur,K
Bilger,E
Bilgetürk,E
Bilgi,U
Bilgiç,E
Bilgin,E
Bilginer,E
Bilginur,K
Bilgiser,K
Bilgü,E
Bilgün,K
Bilik,E
Bilir,U
Biliş,K
Billûr,K
Bilmen,E
Bilnur,E
Bilsen,U
Bilsev,K
Bilsin,K
Biner,E
Bingöl,E
Bingül,K
Bingün,K
Binışık,E
Biniz,K
Binnur,U
Bintuğ,E
Binzet,K
Birben,K
Birbenek,K
Birce,U
Birçek,K
Birge,U
Birgen,K
Birgi,E
Birgit,E
Birgül,K
Birgün,K
Biricik,K
Birim,K
Biriz,U
Birke,K
Birkök,E
Birmen,E
Birnur,K
Birol,E
Birsel,U
Birsen,U
Birsin,E
Birsoy,E
Birşen,E
Birtek,K
Birten,E
Bitek,E
Bitengül,K
Bitim,E
Boncuk,K
Bor,E
Boy,E
Boyer,E
Boylu,E
Boz,E
Bozbey,E
Bozçin,K
Bozdemir,E
Bozdeniz,E
Bozer,E
Bozerk,E
Bozkır,E
Bozkurt,E
Bozok,E
Boztepe,E
Boztimur,E
Bozyel,E
Bozyiğit,E
Böget,E
Böğrek,E
Böğürtlen,K
Böke,E
Böken,E
Börçek,E
Börk,E
Börteçin,E
Börü,E
Börübey,E
Budun,E
Bugül,K
Buket,K
Bulgu,E
Buluç,E
Bulunç,E
Buluş,U
Bulut,E
Buluttekin,E
Bumin,E
Burcu,K
Burç,E
Burçin,U
Buruk,E
Buruktekin,E
Buse,K
Buyruk,E
Buyrukçu,E
Büge,U
Büget,E
Büğdüz,E
Bük,E
Büke,U
Büklüm,U
Bülbül,K
Bülent,E
Bürçe,E
Bürçin,K
Bürge,U
Bürgü,K
Bürküt,E
Bürümcek,K
Büte,K
Bütün,U
Cebe,E
Ceben,E
Cebesoy,E
Çeber,E
Çelebi,E
Çelikbilek,E
Çitlembik,K
Çölbey,E
Demirbüken,E
Dilbent,K
Dilber,K
Dilbeste,K
Dilbu,K
Dudubikem,K
Ebecen,E
Ebed,E
Ebet,E
Ebru,K
Ebubekir,E
Ecebey,E
Edibe,K
Ekber,E
Elbek,E
Elbeyi,E
Elbirle,K
Elbirlik,K
Elçibey,E
Elibol,E
Erbelgin,E
Erben,E
Erberk,E
Erbey,E
Erbil,U
Erbilek,E
Erbilen,E
Erbilir,E
Erboy,E
Erdibek,E
Erdibey,E
Erdibike,K
Erdibikem,K
Eribe,K
Feribe,K
Gökbel,E
Gökbelen,E
Gökben,K
Gökberk,E
Gökbey,E
Gökbörü,E
Gökbudun,E
Gökbulut,E
Gökçebel,E
Gökçebey,E
Görbil,E
Gurbet,K
Gülbeden,K
Gülbek,E
Gülben,K
Gülbende,K
Gülbeniz,K
Gülberk,K
Gülbeşeker,K
Gülbey,E
Gülbeyi,E
Gülbike,K
Gülbikem,K
Gülbil,K
Gülbin,K
Gülbitti,K
Gülbiz,K
Gülboy,K
Gülbu,K
Gülbün,K
Gülbüz,K
Gülebetin,K
Gülengübin,K
Gülpembe,K
Gümberk,E
Günbek,E
Günbey,E
Gündüzbey,E
Güngörbey,E
Gürbüz,U
Heybet,E
Hürbey,E
Işınbike,K
İbik,E
İbili,K
İbiş,E
İbo,E
İçimbike,K
İlbeg,E
İlbek,E
İlbey,E
İlbeyi,E
İlbike,K
İlbilge,U
İlbozdu,E
İlbudun,E
İncebey,E
İsenbike,K
İzbörü,E
İzbudun,E
İzbul,E
Kâtibe,K
Kebir,E
Kebire,K
Kebuter,K
Kelebek,K
Kırbörü,E
Kızgınbey,E
Kızılbörü,E
Kiçkinebike,K
Koçbörü,E
Koçubey,E
Konurbey,E
Kutbiye,K
Lebibe,K
Lebip,E
Lebriz,K
Mebruk,E
Mebruke,K
Mebrur,E
Mebrure,K
Mebus,E
Mebuse,K
Mengüberti,E
Mergube,K
Mevhibe,K
Muhibbe,K
Muhibbi,E
Mukbil,E
Mukbile,K
Muştubey,E
Muteber,U
Mübeccel,K
Mübeyyen,K
Mübin,E
Mübine,K
Mühibe,K
Münibe,K
Nebi,E
Nebih,E
Nebihe,K
Nebil,E
Nebile,K
Nebiye,K
Necibe,K
Nesibe,K
Nevber,K
Nilberk,K
Nuhbe,K
Nurben,K
Nurbige,K
Oben,E
Obuz,E
Oğulbey,E
Okbudun,E
Orbek,E
Öbek,E
Ölmezbey,E
Özbek,U
Özben,U
Özberk,E
Özbey,E
Özbil,U
Özbilek,U
Özbilen,U
Özbilge,U
Özbilgin,E
Özbilir,U
Özbir,E
Özcebe,E
Pembe,K
Pembegül,K
Rebi,E
Rebii,E
Rebiyye,K
Rehber,E
Sebih,E
Sebil,U
Sebile,K
Seblâ,K
Sebu,K
Sebük,E
Sebüktekin,E
Serbülent,E
Sibel,K
Simber,K
Soylubey,E
Subegi,E
Subhi,E
Subhiye,K
Sulbiye,K
Sülünbike,K
Sümbül,K
Sümbülveş,K
Sünbüle,K
Şebnem,K
Şebnur,K
Şekibe,K
Şerbet,K
Şirinbegim,K
Şirinbige,K
Teber,E
Teberhun,E
Teberrük,K
Tebessüm,K
Tebrik,E
Tekbek,E
Tekbey,E
Tekbir,E
Tekebey,E
Tellibey,E
Tibet,E
Tilbe,K
Tolunbike,K
Tosunbey,E
Tunçbilek,E
Tunçbörü,E
Tüblek,E
Ubeyde,K
Ubeyt,E
Uçbeyi,E
Uğurlubey,E
Ulubek,E
Uluberk,E
Ulubey,E
Uluğbey,E
Umurbey,E
Urbeyi,E
Usberk,E
Usbey,E
Usunbike,K
Übeyd,E
Übeyde,K
Übeyt,E
Übük,K
Ünübol,U
Vecibe,K
Vehbi,E
Vehbiye,K
Yolbul,E
Zebercet,K
Zobu,E
Zorbey,E
Zübeyde,K
Zübeyr,E
Cedide,K
Celâdet,E
Celâl,E
Celâlettin,E
Celâli,E
Celâsun,E
Celâyir,E
Celil,E
Celile,K
Cem,E
Cemi,E
Cemil,E
Cemile,K
Ceminur,K
Cemre,U
Cemşir,E
Cemşit,E
Cengâver,E
Cenger,E
Cengiz,E
Cenk,E
Cenker,E
Cennet,K
Ceren,K
Cerit,E
Cesim,E
Cesur,E
Cevdet,E
Cevher,U
Cevheri,E
Cevri,E
Cevriye,K
Ceyhun,U
Ceylân,K
Cezlân,E
Cezmi,E
Cilvekâr,K
Cimşit,E
Cindoruk,E
Coşku,E
Coşkun,E
Coşkuner,E
Coşkunsu,E
Cömert,E
Cuci,E
Cudi,E
Cudiye,K
Culduz,E
Cumhur,E
Cumhuriyet,E
Cündi,E
Cüneyt,E
Delice,E
Dicle,K
Domurcuk,K
Ece,U
Ecegül,K
Ecemiş,E
Ecenur,K
Ecer,U
Ecevit,E
Ecir,E
Ecmel,U
Ecvet,E
Ekinci,E
Emcet,E
Erce,E
Erciyes,E
Ercüment,E
Erincek,E
Erincik,E
Evcil,U
Evcimen,U
Evecen,K
Fecir,K
Fecri,E
Fecriye,K
Gelincik,K
Gence,E
Gencel,E
Gencer,E
Genco,E
Gonce,K
Göcek,E
Gökcen,U
Gücel,E
Gücer,E
Gücümen,E
Gülce,K
Gülece,K
Gülinci,K
Güvercin,K
Güzelce,K
Hicret,U
Huceste,K
Hüccet,E
Hüceste,K
İclâl,K
İmece,K
İnce,U
İncesu,E
İnci,K
İnciden,K
İncifem,K
İncifer,K
İncigül,K
İncilâ,K
İncilây,K
İncinur,K
İncisel,K
İnciser,K
İvecen,E
İyicil,E
Kıvılcım,U
Korucu,E
Mecdi,E
Mecdut,E
Mecide,K
Mecit,E
Mecittin,E
Mecnun,E
Mehcur,E
Mehcure,K
Mengücek,E
Mescur,E
Mevcude,K
Mevcut,E
Mucide,K
Mucip,E
Mucit,E
Mucize,K
Müceddet,K
Mücellâ,K
Mücessem,K
Mücevher,K
Münci,E
Münciye,K
Necdet,E
Necile,K
Necip,E
Neclâ,K
Necmi,E
Necmiye,K
Necve,K
Netice,K
Öncel,U
Öncü,E
Öncüer,E
Özgeci,E
Recep,E
Selcen,U
Sencer,E
Tecelli,U
Tecen,E
Tecer,U
Teceren,E
Tecim,E
Tecimen,E
Tecimer,E
Tecir,E
Ticen,K
Tomurcuk,K
Tuğcu,E
Tuncel,E
Tuncer,E
Ülkücü,E
Vecdet,E
Vecdi,E
Vechi,E
Vechiye,K
Vecih,E
Vecihe,K
Vecihi,E
Vecit,E
Yüce,U
Yüceer,E
Yücel,U
Yücelen,U
Yücelt,E
Yücelten,E
Yücenur,K
Yücesoy,E
Yücetekin,E
Yücetürk,E
Çeçen,E
Çekik,E
Çekim,E
Çekin,E
Çelem,E
Çelen,E
Çelenk,E
Çelik,E
Çelikel,E
Çeliker,E
Çelikiz,E
Çelikkol,E
Çeliköz,E
Çeliksu,E
Çelikten,E
Çeliktürk,E
Çelikyürek,E
Çelim,E
Çeltik,E
Çender,E
Çengiz,E
Çepni,E
Çerçi,E
Çeri,E
Çerkez,E
Çerme,E
Çetik,E
Çetin,E
Çetinel,E
Çetiner,E
Çetinok,E
Çetinöz,E
Çetinsoy,E
Çetinsu,E
Çetintürk,E
Çetinyiğit,E
Çevik,E
Çevikel,E
Çeviker,E
Çeviköz,E
Çevrim,E
Çeyiz,K
Çığ,E
Çığıl,E
Çığır,U
Çıngı,E
Çıvgın,E
Çiçek,K
Çiftçi,E
Çiğdem,K
Çiğil,E
Çiğlez,E
Çilek,K
Çilen,K
Çilenti,K
Çiler,K
Çimen,K
Çin ,E
Çinel,U
Çiner,E
Çinerk,E
Çingiz,E
Çinkılıç,E
Çinuçin,E
Çisen,K
Çisil,K
Çoker,E
Çoku,E
Çopur,E
Çotuk,E
Çotur,E
Çökermiş,E
Çöyür,E
Demirgüç,E
Demirkoç,E
Demirpençe,E
Dikeç,E
Dinç,E
Dinçel,U
Dinçer,E
Dinçerk,E
Dinçkol,E
Dinçkök,E
Dinçmen,E
Dinçok,E
Dinçol,E
Dinçöz,E
Dinçsel,E
Dinçsoy,E
Dinçsü,E
Dinçtürk,E
Direnç,E
Elçi,E
Elçim,K
Elçin,U
Emeç,E
Enç,E
Eneç,E
Erçelik,E
Erçetin,E
Erçevik,E
Erçil,K
Erdinç,E
Erengüç,E
Ergenç,E
Ergüç,E
Ergüleç,E
Ergüvenç,E
Erinç,U
Erinçer,E
Erkılıç,E
Erkoç,E
Erseç,E
Ersevinç,E
Ertunç,E
Fereç,E
Genç,E
Gençel,E
Gençer,E
Gençsoy,E
Gençsu,E
Gençtürk,E
Gerçek,E
Gerçeker,E
Girginkoç,E
Göçen,E
Göçer,E
Göçmen,E
Göğünç,K
Gökçe,U
Gökçeer,E
Gökçek,U
Gökçel,U
Gökçem,K
Gökçen,U
Gökçer,E
Gökçesu,E
Gökçil,E
Gökçin,U
Gökçül,E
Gökçün,E
Göktunç,E
Gönç,E
Gönenç,U
Görgüç,E
Göyünç,E
Gözenç,K
Güç,E
Güçel,E
Güçeren,E
Güçermiş,E
Güçlü,E
Güçlüer,E
Güçlütürk,E
Güçmen,E
Güçsel,E
Güçyener,E
Güçyeter,E
Gülçe,K
Gülçehre,K
Gülçiçek,K
Gülçimen,K
Gülçin,K
Gülçün,K
Güleç,U
Güleçer,E
Gümeç,E
Günçe,E
Günçiçeği,K
Günçiçek,K
Güneç,E
Güvenç,U
Hiçsönmez,E
İçim,K
İçli,U
İçöz,E
İçten,U
İlçi,E
İlginç,E
Kılıç,E
Kılıçel,E
Kılıçer,E
Kılınç,E
Kırçiçek,K
Kızıltunç,E
Kiçi,E
Koç,E
Koçer,E
Koçsoy,E
Koçtuğ,E
Koçtürk,E
Koçu,E
Koçyiğit,E
Konçuy,K
Köçeri,E
Lâçin,E
Mehmetçik,E
Mengüç,E
Meriç,U
Nurçin,K
Okçun,E
Okgüç,E
Okgüçlü,E
Oktunç,E
Olçun,E
Opçin,E
Orçun,E
Ortunç,E
Oruç,E
Oytunç,E
Öğrünç,E
Öğünç,E
Ölçüm,E
Ölçün,E
Öndünç,E
Öveç,E
Övgünç,K
Övünç,U
Özçelik,E
Özçevik,E
Özçın,E
Özdinç,E
Özdinçer,E
Özenç,U
Özerdinç,E
Özerinç,E
Özgenç,E
Özgüç,E
Özgüleç,E
Özkoç,E
Özokçu,E
Öztunç,E
Perçem,K
Periçehre,K
Pürçek,K
Seçen,E
Seçgül,K
Seçik,K
Seçil,K
Seçim,E
Seçkin,U
Seçkiner,E
Seçme,E
Seçmeer,E
Seçmen,E
Seçmener,E
Selçuk,U
Selçuker,E
Selgüç,E
Serdengeçti,E
Serdinç,E
Sevinç,U
Sonuç,U
Sorguç,E
Soydinç,E
Soydinçer,E
Soyselçuk,E
Tekçe,E
Temuçin,E
Timuçin,E
Tonguç,E
Tuğçe,K
Tunç,E
Tunçdemir,E
Tunçel,E
Tunçer,E
Tunçkılıç,E
Tunçkol,E
Tunçkurt,E
Tunçok,E
Tunçöven,E
Tunçsoy,E
Tunçtürk,E
Tunguç,E
Tümkoç,E
Uç,E
Uçkun,U
Uçuk,E
Uçur,U
Uluç,E
Ulumeriç,E
Üçe,E
Üçel,U
Üçer,E
Üçgül,K
Üçışık,U
Üçkök,E
Üçok,E
Üçük,E
Ünüçok,E
Yoruç,E
Âdem,E
Dâhi,E
Dânâ,E
Dede,E
Define,K
Defne,K
Değer,U
Değmeer,E
Dehri,E
Delâl,E
Demet,K
Demhoş,K
Demir,E
Demirdelen,E
Demirdöven,E
Demirel,E
Demirer,E
Demirezen,E
Demirgülle,E
Demiriz,E
Demirkol,E
Demirkök,E
Demirkurt,E
Demirkut,E
Demirok,E
Demirol,E
Demiröz,E
Demirsoy,E
Demirtekin,E
Demirtuğ,E
Demirtürk,E
Demiryürek,E
Demren,E
Dengiz,E
Dengizer,E
Deniz,U
Denizel,E
Denizer,E
Denizmen,E
Deniztekin,E
Denk,E
Denkel,E
Denker,E
Denli,E
Denlisoy,E
Deren,U
Derenel,E
Derin,U
Derinkök,E
Derinöz,E
Derlen,E
Derviş,E
Deste,K
Destegül,K
Devin,U
Deviner,E
Devlet,U
Devlettin,E
Devrim,U
Devrimer,E
Didem,K
Didim,E
Dik,E
Dikel,E
Diken,E
Diker,E
Dikey,E
Dikmen,U
Diksoy,E
Dil,E
Dilâ,K
Dilân,K
Dilâşup,K
Dilâver,E
Dilderen,K
Dilefruz,K
Dilege,K
Dilek,K
Dilem,K
Dilemre,E
Diler,U
Dilfigâr,K
Dilfiruz,K
Dilge,U
Dilhun,K
Dilhuş,K
Dilmen,U
Dilnişin,K
Dilnur,K
Dilsuz,K
Dilşen,K
Dilşikâr,K
Dilyâr,E
Diren,E
Diri,E
Dirik,E
Diriker,E
Dirikök,E
Diril,E
Dirim,E
Dirimtekin,E
Dirin,E
Diriner,E
Dirisoy,E
Dirlik,U
Doğru,E
Doğruel,E
Doğruer,E
Doğruol,E
Doğruöz,E
Doğu,U
Doğuer,E
Doğuş,E
Dolun,U
Doru,E
Doruk,E
Dorukkurt,E
Dorukkut,E
Doruktekin,E
Doruktepe,E
Dost,E
Dölek,E
Dölen,U
Dölensoy,E
Döndü,K
Döne,K
Dönmez,E
Dönmezer,E
Dönmezsoy,E
Dönmeztekin,E
Dönü,E
Dönüş,K
Dudu,K
Duhter,K
Dumlu,E
Dumrul,E
Durdu,U
Durgun,E
Durguner,E
Durgunsu,E
Durkız,K
Durmuş,E
Dursun,E
Dursune,K
Durşen,E
Duru,U
Durugül,K
Duruiz,E
Duruk,E
Durul,E
Duruöz,E
Durusel,E
Durusoy,E
Durusu,E
Durutekin,E
Durutürk,E
Duşize,K
Duygu,U
Duygun,K
Duyu,E
Dülge,E
Dülger,E
Düri,K
Düriye,K
Dürnev,K
Dürri,E
Düşün,E
Düşünsel,E
Düzel,E
Düzey,E
Düzgün,E
Ede,E
Edgü,E
Edgüer,E
Edhem,E
Edip,E
Edis,K
Ediz,U
Efendi,E
Efgende,E
Ehed,E
Ejder,E
Eldem,U
Eldemir,E
Elidemir,E
Elverdi,E
Ender,U
Erdem,E
Erdemer,E
Erdemir,E
Erdemli,E
Erden,U
Erdener,E
Erdeniz,E
Erdeşir,E
Erdi,U
Erdil,E
Erdilek,E
Erdin,E
Erdiner,E
Erdoğ,E
Erdoğdu,E
Erdoğmuş,E
Erdöl,E
Erdölek,E
Erdönmez,E
Erdur,E
Erdurdu,E
Erdurmuş,E
Erdursun,E
Erduru,E
Erendemir,E
Erendiz,U
Ergüden,E
Ergüder,E
Eryıldız,E
Esendemir,E
Evdegül,K
Ferdi,E
Ferdiye,K
Ferhunde,K
Feride,K
Feridun,E
Fermude,K
Ferzend,E
Fide,K
Firdevs,K
Firdevsi,E
Füruzende,K
Gedik,E
Gediz,U
Gökdemir,E
Gökdeniz,E
Göndem,E
Gönder,E
Gönülden,K
Gönüldeş,E
Gözde,K
Güdek,E
Güder,E
Güldeğer,K
Güldehen,K
Güldem,K
Güldemet,K
Gülden,K
Güldeniz,K
Güldenur,K
Gülder,K
Gülderen,K
Güldermiş,K
Güldeste,K
Güldilek,K
Güldöne,K
Güldüren,K
Gülender,K
Gülfide,K
Gündemir,E
Günden,U
Gündeniz,E
Günder,E
Gündeş,E
Gündoğdu,E
Gündoğmuş,E
Gündöndü,E
Gündüz,U
Güngördü,E
Güzide,K
Hediye,K
Hemdem,E
Hıdır,E
Hurşide,K
Idık,E
Idıkut,E
Ildır,U
Ildız,U
İdi,E
İdikurt,E
İdikut,E
İdil,K
İdris,E
İğdemir,E
İldem,E
İldemer,E
İldemir,E
İlden,K
İldeniz,U
İldeş,U
İskender,E
İşgüden,E
İşgüder,E
Jülide,K
Kızıldemir,E
Kuddus,E
Kuddusi,E
Kudret,U
Kudsiye,K
Ledün,E
Medeni,E
Medet,E
Medide,K
Medih,E
Medine,K
Medit,E
Mehdi,E
Mehdiye,K
Melodi,K
Memduh,E
Menderes,E
Merdi,E
Mesude,K
Mevdut,E
Mevlide,K
Mevlûde,K
Mevlüde,K
Mezide,K
Muktedir,E
Muslihiddin,E
Müderris,E
Müdrik,E
Müdrike,K
Müeddep,K
Müfide,K
Müjde,K
Müldür,E
Müride,K
Mürşide,K
Müveddet,K
Nedim,E
Nedime,K
Nedret,U
Neşide,K
Nevide,K
Nurdide,K
Nurdil,K
Nurdoğdu,K
Nurfide,K
Nüvide,K
Od,E
Oder,E
Okdemir,E
Okverdi,E
Orkide,K
Ödül,U
Önder,U
Önderol,E
Öndeş,E
Öründü,E
Özdeğer,E
Özdek,E
Özdel,E
Özdemir,E
Özden,U
Özdener,U
Özderen,K
Özdeş,U
Özdil,E
Özdilek,U
Özdoğdu,E
Özdoğmuş,E
Özdoğru,E
Özdoru,E
Özdoruk,E
Özdurdu,E
Özduru,E
Özdurul,E
Özdurum,E
Özender,E
Özerdem,E
Özerdim,E
Özönder,E
Özüdoğru,E
Özverdi,E
Pekdeğer,K
Peride,K
Remide,K
Reside,K
Reşide,K
